ascl_id	credit	described_in	citation_method
1805.025	Carrasco, Daniela; Trenti, Michele; Mutch, Simon; Oesch, Pascal	a:1:{i:0;s:49:"http://adsabs.harvard.edu/abs/2018arXiv180508985C";}	
1805.026	Spreeuw, Hanno; Swinbank, John; Molenaar, Gijs; Staley, Tim; Rol, Evert; Sanders, John; Scheers, Bart; Kuiack, Mark	a:1:{i:0;s:56:"https://ui.adsabs.harvard.edu/#abs/2018A%26C....23...92C";}	
1805.027	Brinckmann, Thejs; Lesgourgues, Julien; Audren, Benjamin; Benabed, Karim; Prunet, Simon	a:1:{i:0;s:49:"http://adsabs.harvard.edu/abs/2018arXiv180407261B";}	http://adsabs.harvard.edu/abs/2018arXiv180407261B and http://adsabs.harvard.edu/abs/2013JCAP...02..001A
1805.028	Boeche, C.; Grebel, E. K.	a:1:{i:0;s:54:"https://ui.adsabs.harvard.edu/#abs/2016A&A...587A...2B";}	https://ui.adsabs.harvard.edu/#abs/2016A&A...587A...2B
1805.029	Silburt, Ari; Zhu, Chenchong; Ali-Dib, Mohamad; Menou, Kristen; Jackson, Alan	a:1:{i:0;s:49:"http://adsabs.harvard.edu/abs/2018arXiv180302192S";}	
1805.031	Kenyon, J. S.; Smirnov, O. M.; Grobler, T. L.; Perkins, S. J.	a:1:{i:0;s:49:"http://adsabs.harvard.edu/abs/2018MNRAS.tmp.1165K";}	
1806.002	Kavanagh, Bradley J.; Gaggero, Daniele; Bertone, Gianfranco	a:1:{i:0;s:49:"http://adsabs.harvard.edu/abs/2018arXiv180509034K";}	
1811.018	Rybizki, Jan; Drimmel, Ronald		https://ui.adsabs.harvard.edu/#abs/2018ascl.soft11018R
1809.014	Carney, M.T.; Kenworthy, M.A.	a:2:{i:0;s:54:"https://ui.adsabs.harvard.edu/#abs/2018arXiv180605661C";i:1;s:34:"https://doi.org/10.1117/12.2313186";}	
1806.005	Cieślar, Marek; Bulik, Tomasz; Osłowski, Stefan	a:1:{i:0;s:49:"http://adsabs.harvard.edu/abs/2018arXiv180302397C";}	http://adsabs.harvard.edu/abs/2018arXiv180302397C
1806.006	Giannozzi, P.; Andreussi, O.; Baroni, S.; Bonini, Nicola; Brumme, T.; Bunau, O.; Buongiorno Nardelli, M.; Calandra, M.; Car, R.; Cavazzoni, C.; Ceresoli, D.; Chiarotti, Guido L.; Cococcioni, M.; Colonna, N.; Carnimeo, I.; Dabo, Ismaila; Dal Corso, A.; de Gironcoli, S.; Delugas, P.; DiStasio, R. A., Jr.; Fabris, Stefano; Ferretti, A.; Floris, A.; Fratesi, G.; Fugallo, G.; Gebauer, R.; Gerstmann, U.; Giustino, F.; Gorni, T.; Gougoussis, Christos; Jia, J.; Kawamura, M.; Ko, H.-Y.; Kokalj, A.; Küçükbenli, E.; Lazzeri, M.; Marsili, M.; Martin-Samos, Layla; Marzari, N.; Mauri, F.; Mazzarello, Riccardo; Nguyen, N. L.; Nguyen, H.-V.; Otero-de-la-Roza, A.; Paolini, Stefano; Pasquarello, Alfredo;  Paulatto, L.; Poncé, S.; Rocca, D.; Sabatini, R.; Santra, B.; Sbraccia, Scandolo, Sandro; Carlo; Schlipf, M.; Sclauzero, Gabriele; Seitsonen, A. P.; Smogunov, A.; Timrov, I.; Thonhauser, T.; Umari, P.; Vast, N.; Wentzcovitch, Renata M.; Wu, X.	a:2:{i:0;s:49:"http://adsabs.harvard.edu/abs/2009JPCM...21M5502G";i:1;s:49:"http://adsabs.harvard.edu/abs/2017JPCM...29T5901G";}	Please see citation information here: https://www.quantum-espresso.org/bibtex-format
1806.010	Küng, R.	a:1:{i:0;s:51:"http://adsabs.harvard.edu/abs/2018A%26C....23..115K";}	
1806.013	Michilli, Daniele; Hessels, Jason W. T.	a:1:{i:0;s:49:"http://adsabs.harvard.edu/abs/2018MNRAS.480.3457M";}	
1806.011	Seigar, Marc S., Mutlu-Pakdil, B., Hewitt, Ian B.; Treuthardt, Patrick		http://adsabs.harvard.edu/abs/2018MNRAS.474.2594M
1806.012	Bischoff-Kim, Agnès; Montgomery, Michael H.	a:1:{i:0;s:49:"http://adsabs.harvard.edu/abs/2018AJ....155..187B";}	https://doi.org/10.5281/zenodo.1188445
1806.009	Coles, Jonathan P.; Read, Justin I.; Saha, Prasenjit	a:1:{i:0;s:49:"http://adsabs.harvard.edu/abs/2014MNRAS.445.2181C";}	
1806.014	Heller, Rene		Bibcode
1811.008	Villaescusa-Navarro, Francisco		http://adsabs.harvard.edu/abs/2018ApJ...866..135V
1806.015	Bishara, Fady; Brod, Joachim; Zupan, Jure; Grinstein, Benjamin	a:1:{i:0;s:49:"http://adsabs.harvard.edu/abs/2017arXiv170802678B";}	Please see citation information here: https://github.com/DirectDM/directdm-mma#citation
1806.016	Brod, Joachim; Bishara, Fady; Grinstein, Benjamin; Stamou, Emmanuel; Zupan, Jure	a:1:{i:0;s:49:"http://adsabs.harvard.edu/abs/2017arXiv170802678B";}	Please see citation information here: https://github.com/DirectDM/directdm-py#citation
1806.019	Ritter, C.; Côté, B.; Herwig, F.; Navarro, J. F.; Fryer, C.	a:1:{i:0;s:53:"https://ui.adsabs.harvard.edu/abs/2018ApJS..237...42R";}	https://ui.adsabs.harvard.edu/abs/2018ApJS..237...42R
1806.027	Vogt, Frédéric P.A.	a:1:{i:0;s:51:"http://adsabs.harvard.edu/abs/2018A%26C....25...81V";}	Please see citation information here: https://fpavogt.github.io/fcmaker/acknowledge.html
1806.028	Pessa, Ismael; Tejos, Nicolas; Moya, Cristobal	a:1:{i:0;s:49:"http://adsabs.harvard.edu/abs/2018arXiv180305005P";}	
1806.025	Harwood, Jeremy J.; Hardcastle, Martin J.; Croston, Judith H.; Goodger, Joanna L.	a:1:{i:0;s:49:"http://adsabs.harvard.edu/abs/2013MNRAS.435.3353H";}	http://adsabs.harvard.edu/abs/2013MNRAS.435.3353H, http://adsabs.harvard.edu/abs/2015MNRAS.454.3403H, and a link to http://www.askanastronomer.co.uk/brats/
1806.026	Visinelli, Luca; Bolis, Nadia; Vagnozzi, Sunny	a:1:{i:0;s:49:"http://adsabs.harvard.edu/abs/2018PhRvD..97f4039V";}	http://adsabs.harvard.edu/abs/2018PhRvD..97f4039V; if you use MontePython, please also cite http://adsabs.harvard.edu/abs/2018arXiv180407261B and http://adsabs.harvard.edu/abs/2013JCAP...02..001A
1806.030	Hardwick, Robert J.	a:1:{i:0;s:49:"http://adsabs.harvard.edu/abs/2018JCAP...05..070H";}	http://adsabs.harvard.edu/abs/2018JCAP...05..070H
1806.031	Martin, Jérôme; Ringeval, Christophe; Vennin, Vincent	a:1:{i:0;s:49:"http://adsabs.harvard.edu/abs/2014PDU.....5...75M";}	
1806.032	Perrefort, Daniel	a:1:{i:0;s:49:"http://adsabs.harvard.edu/abs/2018arXiv180609701P";}	Please see citation information here: https://mwvgroup.github.io/pwv_kpno/0.11.6/html/index.html#how-to-cite
1904.025	Sánchez, Bruno O.; Cabral, Juan B.; Beroiz, M.; Domínguez, M.; Lares, M.	a:1:{i:0;s:55:"https://ui.adsabs.harvard.edu/abs/2019A%26C....2800284S";}	
1807.001	Reissl, S.; Wolf, S.; Brauer, R.	a:1:{i:0;s:54:"https://ui.adsabs.harvard.edu/#abs/2016A&A...593A..87R";}	For general use of POLARIS, please cite https://ui.adsabs.harvard.edu/#abs/2016A&A...593A..87R; when using the line transfer/Zeeman splitting, please also cite https://ui.adsabs.harvard.edu/#abs/2017A&A...601A..90B
1807.003	Nightingale, J. W.; Hayes, R.; Dye, S.; Massey, R. J.; Frenk, C. S.	a:1:{i:0;s:54:"https://ui.adsabs.harvard.edu/#abs/2018MNRAS.478.4738N";}	
1807.002	Rahner, Daniel; Pellegrini, Eric W.; Glover, Simon C. O.; Klessen, Ralf S.	a:1:{i:0;s:54:"https://ui.adsabs.harvard.edu/#abs/2017MNRAS.470.4453R";}	
1807.004	Elsner, F.; Wandelt, B. D.	a:1:{i:0;s:51:"http://adsabs.harvard.edu/abs/2011A%26A...532A..35E";}	http://adsabs.harvard.edu/abs/2011A%26A...532A..35E
1807.006	Dopita, Michael A.; Sutherland, Ralph S.; Nicholls, David C.; Kewley, Lisa J.; Vogt, Frédéric P. A.		Please see citation information here: http://fpavogt.github.io/pyqz/acknowledge.html
1807.007	Pérez-Montero, Enrique	a:1:{i:0;s:49:"http://adsabs.harvard.edu/abs/2014MNRAS.441.2663P";}	
1807.009	Malik, Matej; Grosheintz, Luc; Mendonça, João M.; Grimm, Simon L.; Lavie, Baptiste; Kitzmann, Daniel; Tsai, Shang-Min; Burrows, Adam; Kreidberg, Laura; Bedell, Megan; Bean, Jacob L.; Stevenson, Kevin B.; Heng, Kevin	a:1:{i:0;s:49:"http://adsabs.harvard.edu/abs/2017AJ....153...56M";}	
1807.010	Mendonca, J.M.; Grimm, S.L.; Grosheintz, L.; Heng, K.	a:1:{i:0;s:54:"https://ui.adsabs.harvard.edu/#abs/2016ApJ...829..115M";}	https://ui.adsabs.harvard.edu/#abs/2016ApJ...829..115M
1807.011	Hardwick, Robert J.	a:1:{i:0;s:49:"http://adsabs.harvard.edu/abs/2018JCAP...05..054H";}	http://adsabs.harvard.edu/abs/2018JCAP...05..054H
1807.012	Campagne, J.-E.; Neveu, J.; Plaszczynski, S.	a:1:{i:0;s:53:"https://ui.adsabs.harvard.edu/abs/2017A&A...602A..72C";}	
1807.013	Di Dio, Enea; Montanari, Francesco; Lesgourgues, Julien; Durrer, Ruth	a:1:{i:0;s:49:"http://adsabs.harvard.edu/abs/2013JCAP...11..044D";}	
1807.014	Pang, Di; Goseva-Popstojanova, Katerina; McLaughlin, Maura; Devine, Thomas	a:1:{i:0;s:54:"https://ui.adsabs.harvard.edu/#abs/2018MNRAS.480.3302P";}	
1807.015	Riggi, Simone	a:1:{i:0;s:49:"http://adsabs.harvard.edu/abs/2016MNRAS.460.1486R";}	http://adsabs.harvard.edu/abs/2016MNRAS.460.1486R
1807.022	Line, J. L. B.	a:1:{i:0;s:54:"https://ui.adsabs.harvard.edu/#abs/2017PASA...34....3L";}	
1807.023	Bevan, Antonia	a:1:{i:0;s:49:"http://adsabs.harvard.edu/abs/2016MNRAS.456.1269B";}	
1807.024	Haim, Niv	a:1:{i:0;s:49:"http://adsabs.harvard.edu/abs/2018MNRAS.479.3155H";}	
1807.025	Etienne, Zachariah B.; Ruchlin, Ian	a:1:{i:0;s:49:"http://adsabs.harvard.edu/abs/2018PhRvD..97f4036R";}	
1807.026	Ruchlin, Ian; Etienne, Zachariah B.; Baumgarte, Thomas W.	a:1:{i:0;s:49:"http://adsabs.harvard.edu/abs/2018PhRvD..97f4036R";}	
1807.029	Luger, Rodrigo; Agol, Eric; Kruse, Ethan; Barnes, Rory; Becker, Andrew; Foreman-Mackey, Daniel; Deming, Drake	a:2:{i:0;s:54:"https://ui.adsabs.harvard.edu/#abs/2016AJ....152..100L";i:1;s:54:"https://ui.adsabs.harvard.edu/#abs/2018AJ....156...99L";}	https://ui.adsabs.harvard.edu/#abs/2016AJ....152..100L and https://ui.adsabs.harvard.edu/#abs/2018AJ....156...99L
1807.030	Intelligent Robotics Group (IRG), Intelligent Systems Division, NASA Ames Research Center	a:2:{i:0;s:54:"https://ui.adsabs.harvard.edu/#abs/2010LPI....41.2364M";i:1;s:54:"https://ui.adsabs.harvard.edu/#abs/2016JPRS..116..101S";}	http://doi.org/10.5281/zenodo.581187 and either https://ui.adsabs.harvard.edu/#abs/2016JPRS..116..101S for Earth-based research or https://ui.adsabs.harvard.edu/#abs/2010LPI....41.2364M for planetary research
1807.032	Johnston, Kyle B. ; Peter, Adrian M.	a:1:{i:0;s:49:"http://adsabs.harvard.edu/abs/2017NewA...50....1J";}	
1807.031	Intelligent Robotics Group (IRG), Intelligent Systems Division, NASA Ames Research Center	a:1:{i:0;s:54:"https://ui.adsabs.harvard.edu/#abs/2011LPI....42.2765D";}	
1808.005	Creasey, Peter E.	a:1:{i:0;s:49:"http://adsabs.harvard.edu/abs/2018arXiv180504911C";}	
1810.013	Soumagnac, Maayane T.; Ofek, Eran O.	a:1:{i:0;s:49:"http://adsabs.harvard.edu/abs/2018PASP..130g5002S";}	Please see citation information here: https://github.com/maayane/catsHTM
1811.015	Nir, Guy	a:1:{i:0;s:49:"http://adsabs.harvard.edu/abs/2018AJ....156..229N";}	
1808.001	Kanodia, S.; Wright, J.T.	a:1:{i:0;s:49:"http://adsabs.harvard.edu/abs/2018RNAAS...2a...4K";}	http://adsabs.harvard.edu/abs/2018RNAAS...2a...4K
1810.009	Edwards, Faber; Kendall, Emily; Hotchkiss, Shaun; Easther, Richard	a:1:{i:0;s:49:"http://adsabs.harvard.edu/abs/2018JCAP...10..027E";}	
1808.008	Rossi, Loïc; Stam, Daphne; Bersoza, Javier	a:1:{i:0;s:49:"http://adsabs.harvard.edu/abs/2018arXiv180408357R";}	http://adsabs.harvard.edu/abs/2018arXiv180408357R
1809.010	Vallis, Geoffrey K.; Colyer, Greg; Geen, Ruth; Gerber, Edwin; Jucker, Martin; Maher, Penelope; Paterson, Alexander; Pietschnig, Marianne; Penn, James; Thomson, Stephen I.	a:1:{i:0;s:49:"http://adsabs.harvard.edu/abs/2018GMD....11..843V";}	
1808.003	Cabral, Juan; Sanchez, Bruno; Beroiz, Martin; Dominguez, Mariano; Lares, Marcelo; Gurovich, Sebastian; Granitto, Pablo	a:1:{i:0;s:54:"https://ui.adsabs.harvard.edu/#abs/2017A&C....20..140C";}	https://ui.adsabs.harvard.edu/#abs/2017A&C....20..140C
1808.004	Greenbaum, Alexandra Z.; Sivaramakrishnan, Anand; Sahlmann, Johannes; Thatte, Deepashree	a:1:{i:0;s:49:"http://adsabs.harvard.edu/abs/2015ApJ...798...68G";}	
1808.006	Kornilov, Matwey; Malanchev, Konstantin	a:1:{i:0;s:54:"https://ui.adsabs.harvard.edu/#abs/2019arXiv190110189K";}	
1808.011	Hancock, Paul J.; Hurley-Walker, N.; White, T.	a:1:{i:0;s:55:"https://ui.adsabs.harvard.edu/abs/2019A%26C....27...23H";}	https://ui.adsabs.harvard.edu/abs/2019A%26C....27...23H
1809.001	Terrón, Víctor	a:1:{i:0;s:54:"https://ui.adsabs.harvard.edu/#abs/2011hsa6.conf..755T";}	http://adsabs.harvard.edu/abs/2011hsa6.conf..755T
1809.002	Pereyra, Antonio; Magalhaes, Antonio Mario; Rodrigues, Claudia; Carciofi, Alex		http://adsabs.harvard.edu/abs/2000PhDT........82P
1809.006	Gerosa, Davide; Berti, Emanuele; O'Shaughnessy, Richard; Belczynski, Krzysztof; Kesden, Michael; Wysocki, Daniel; Gladysz, Wojciech		http://adsabs.harvard.edu/abs/2018arXiv180802491G
1809.011	Malz, Alex; Marshall, Phil	a:1:{i:0;s:54:"https://ui.adsabs.harvard.edu/#abs/2018AJ....156...35M";}	
1809.012	Higson, Edward	a:1:{i:0;s:54:"https://ui.adsabs.harvard.edu/#abs/2018arXiv180406406H";}	https://ui.adsabs.harvard.edu/#abs/2018arXiv180406406H, https://doi.org/10.1214/17-BA1075, http://joss.theoj.org/papers/10.21105/joss.00916
1809.005	Higson, Edward	a:1:{i:0;s:54:"https://ui.adsabs.harvard.edu/#abs/2017arXiv170403459H";}	https://ui.adsabs.harvard.edu/#abs/2017arXiv170403459H
1809.013	Speagle, Joshua S.; Barbary, Kyle	a:1:{i:0;s:53:"https://ui.adsabs.harvard.edu/abs/2019arXiv190402180S";}	https://ui.adsabs.harvard.edu/abs/2019arXiv190402180S
1809.007	Varma, Vijay; Gerosa, Davide; Hébert, François; Stein, Leo C.; Zhang, Hao	a:1:{i:0;s:54:"https://ui.adsabs.harvard.edu/#abs/2018arXiv180909125V";}	
1809.004	Bozza, Valerio; Bachelet, Etienne; Bartolić, Fran; Heintz, Tyler M.; Hoag, Ava R.; Hundertmark, Markus	a:1:{i:0;s:54:"https://ui.adsabs.harvard.edu/#abs/2018MNRAS.479.5157B";}	https://ui.adsabs.harvard.edu/#abs/2010MNRAS.408.2188B
1809.009	Balser, Dana S.; Bania, T. M.	a:1:{i:0;s:49:"http://adsabs.harvard.edu/abs/1999ApJ...510..759B";}	http://adsabs.harvard.edu/abs/2018ascl.soft09009B
1809.015	Drouart, G.; Falkendal, T.	a:1:{i:0;s:49:"http://adsabs.harvard.edu/abs/2018MNRAS.477.4981D";}	http://adsabs.harvard.edu/abs/2018MNRAS.477.4981D
1809.016	Taylor, Peter L.	a:2:{i:0;s:49:"http://adsabs.harvard.edu/abs/2018PhRvD..98d3532T";i:1;s:49:"http://adsabs.harvard.edu/abs/2018PhRvD..98b3522T";}	http://adsabs.harvard.edu/abs/2018PhRvD..98d3532T http://adsabs.harvard.edu/abs/2018PhRvD..98b3522T
1810.001	Jurić, Mario	a:1:{i:0;s:54:"https://ui.adsabs.harvard.edu/#abs/2010AAS...21540125J";}	
1810.008	Winkel, Benjamin; Jessner, Axel	a:1:{i:0;s:54:"https://ui.adsabs.harvard.edu/#abs/2018AdRS...16..177W";}	https://ui.adsabs.harvard.edu/#abs/2018AdRS...16..177W
1903.013	Robotham, A. S. G.; Howlett, Cullan	a:1:{i:0;s:54:"https://ui.adsabs.harvard.edu/#abs/2018RNAAS...2b..55R";}	https://ui.adsabs.harvard.edu/#abs/2018RNAAS...2b..55R
1810.004	Breddels, Maarten A.; Veljanoski, Jovan	a:1:{i:0;s:51:"http://adsabs.harvard.edu/abs/2018A%26A...618A..13B";}	
1810.002	Bos, E. G. Patrick; Kitaura, Francisco-Shu	a:3:{i:0;s:49:"http://adsabs.harvard.edu/abs/2018arXiv181005189B";i:1;s:49:"http://adsabs.harvard.edu/abs/2016IAUS..308..271B";i:2;s:49:"http://adsabs.harvard.edu/abs/2016PhDT........93B";}	http://adsabs.harvard.edu/abs/2018arXiv181005189B and https://doi.org/10.5281/zenodo.1464616
1810.003	Staff, Jan; Jorgensen, Michael; Ouyed, Rachid	a:1:{i:0;s:54:"https://ui.adsabs.harvard.edu/#abs/2004astro.ph..2121S";}	
1810.006	Stuermer, Julian; Seifahrt, Andreas; Robertson, Zachary; Schwab, Christian; Bean, Jacob	a:1:{i:0;s:54:"https://ui.adsabs.harvard.edu/#abs/2019PASP..131b4502S";}	
1810.011	Osato, Ken; Nishimichi, Takahiro; Bernardeau, Francis; Taruya, Atsushi		http://adsabs.harvard.edu/abs/2018arXiv181010104O
1810.007	Stolker, Tomas	a:1:{i:0;s:51:"http://adsabs.harvard.edu/abs/2017A%26A...607A..42S";}	http://adsabs.harvard.edu/abs/2017A%26A...607A..42S
1812.010	Stolker, Tomas; Bonse, Markus J.; Quanz, Sascha P.; Amara, Adam	a:2:{i:0;s:54:"https://ui.adsabs.harvard.edu/#abs/2018arXiv181103336S";i:1;s:54:"https://ui.adsabs.harvard.edu/#abs/2012MNRAS.427..948A";}	Please see citation information here: https://pynpoint.readthedocs.io/en/latest/about.html#attribution
1810.005	Luger, Rodrigo; Agol, Eric; Foreman-Mackey, Daniel; Fleming, David P.; Lustig-Yaeger, Jacob; Deitrick, Russell	a:1:{i:0;s:49:"http://adsabs.harvard.edu/abs/2018arXiv181006559L";}	
1810.012	Etienne, Zachariah B.; Wan, Mew-Bing; Babiuc, Maria C.; McWilliams, Sean T.; Choudhary, Ashok	a:1:{i:0;s:49:"http://adsabs.harvard.edu/abs/2017CQGra..34u5001E";}	
1810.014	de la Cruz Rodríguez, J.; Leenaarts, J.; Danilovic, S.; Uitenbroek, H.	a:1:{i:0;s:49:"http://adsabs.harvard.edu/abs/2018arXiv181008441D";}	Please see citation information here: https://github.com/jaimedelacruz/stic
1810.015	Sridhar, S. S.; Heald, G.; van der Hulst, J. M.	a:1:{i:0;s:49:"http://adsabs.harvard.edu/abs/2018arXiv181006250S";}	
1810.016	Möller, T.; Endres, C.; Schilke, P.	a:1:{i:0;s:51:"http://adsabs.harvard.edu/abs/2017A%26A...598A...7M";}	http://adsabs.harvard.edu/abs/2017A%26A...598A...7M
1810.017	Blanco Rodríguez, J.; del Toro Iniesta, J. C.; Orozco Suárez, D.; Martínez Pillet, V.; Bonet, J. A.; Feller, A.; Hirzberger, J.; Lagg, A.; Piqueras, J.; Gasent Blesa, J. L.	a:1:{i:0;s:49:"http://adsabs.harvard.edu/abs/2018ApJS..237...35B";}	
1810.018	Huré, J.-M.; Pelat, D.; Pierens, A.	a:1:{i:0;s:51:"http://adsabs.harvard.edu/abs/2007A%26A...475..401H";}	http://adsabs.harvard.edu/abs/2007A%26A...475..401H
1810.019	Wolf, S.; Voshchinnikov, N. V.	a:1:{i:0;s:63:"https://ui.adsabs.harvard.edu/#abs/2004CoPhC.162..113W/abstract";}	
1810.020	Wolf, S.; Hillenbrand, L. A.	a:1:{i:0;s:54:"https://ui.adsabs.harvard.edu/#abs/2005CoPhC.171..208W";}	
1812.008	Carrasco Kind, Matias; Drlica-Wagner, Alex; Koziol, Audrey	a:1:{i:0;s:54:"https://ui.adsabs.harvard.edu/#abs/2018arXiv181002721C";}	
1811.006	Leistedt, Boris	a:1:{i:0;s:54:"https://ui.adsabs.harvard.edu/#abs/2016ApJS..226...24L";}	https://ui.adsabs.harvard.edu/#abs/2016ApJS..226...24L
1811.001	STScI development Team		http://adsabs.harvard.edu/abs/2018ascl.soft11001S
1811.003	Varma, Vijay; Stein, Leo C.; Gerosa, Davide;	a:1:{i:0;s:32:"https://arxiv.org/abs/1811.06552";}	
1811.005	Lagos, Claudia del P.; Tobar, Rodrigo J.; Robotham, Aaron S. G.; Obreschkow, Danail; Mitchell, Peter D.; Power, Chris; Elahi, Pascal J.	a:1:{i:0;s:49:"http://adsabs.harvard.edu/abs/2018MNRAS.481.3573L";}	http://adsabs.harvard.edu/abs/2018MNRAS.481.3573L
1811.004	Barbary, Kyle	a:1:{i:0;s:49:"http://adsabs.harvard.edu/abs/2016JOSS....1...58B";}	https://ui.adsabs.harvard.edu/#abs/2016JOSS....1...58B and https://ui.adsabs.harvard.edu/#abs/1996A&AS..117..393B
1811.007	Belli, Sirio	a:1:{i:0;s:54:"https://ui.adsabs.harvard.edu/#abs/2018MNRAS.478.2097B";}	https://ui.adsabs.harvard.edu/#abs/2018MNRAS.478.2097B
1811.011	Bursa, Michal		Please see citation information here: https://github.com/mbursa/sim5#Citing
1811.016	Krogager, Jens-Kristian	a:1:{i:0;s:54:"https://ui.adsabs.harvard.edu/#abs/2018arXiv180301187K";}	https://ui.adsabs.harvard.edu/#abs/2018arXiv180301187K
1811.017	Barnes, Rory; Deitrick, Russell; Luger, Rodrigo; Driscoll, Peter; Fleming, David; Quinn, Thomas; Smotherman, Hayden; Garcia, Rodolfo; McDonald, Diego; Wilhelm, Caitlyn; Guyer, Benjamin	a:2:{i:0;s:53:"https://ui.adsabs.harvard.edu/abs/2016arXiv160806919B";i:1;s:53:"https://ui.adsabs.harvard.edu/abs/2019arXiv190506367B";}	
1811.019	Iwasawa, Masaki; Oshino, Shoichi; Fujii, Michiko S.; Hori, Yasunori	a:1:{i:0;s:49:"http://adsabs.harvard.edu/abs/2017PASJ...69...81I";}	
1902.010	Higson, Edward; Handley, Will; Hobson, Michael; Lasenby, Anthony	a:1:{i:0;s:54:"https://ui.adsabs.harvard.edu/#abs/2017arXiv170403459H";}	Please see citation information here: https://dypolychord.readthedocs.io/en/latest/index.html#attribution
1901.011	Ashton, Gregory; Hübner, Moritz; Lasky, Paul D.; Talbot, Colm; Ackley, Kendall; Biscoveanu, Sylvia; Chu, Qi; Divarkala, Atul; Easter, Paul J.; Goncharov, Boris; Hernandez Vivanco, Francisco; Harms, Jan; Lower, Marcus E.; Meadors, Grant D.; Melchor, Denyz; Payne, Ethan; Pitkin, Matthew D.; Powell, Jade,; Sarin, Nikhil; Smith, Rory J. E.; Thrane, Eric	a:1:{i:0;s:49:"http://adsabs.harvard.edu/abs/2018arXiv181102042A";}	
1812.003	Barbuy, B.; Trevisan, J.; de Almeida, A.	a:1:{i:0;s:49:"http://adsabs.harvard.edu/abs/2018arXiv181202414B";}	
1812.002	Janiuk, A.		Please see citation information in the package's README file
1812.004	Morris, Brett M.; Dorn-Wallenstein, Trevor		https://doi.org/10.21105/joss.00854
1812.005	Lomax, O.; Whitworth, A. P.	a:1:{i:0;s:54:"https://ui.adsabs.harvard.edu/#abs/2016MNRAS.461.3542L";}	
1812.006	Wood, M.; Caputo, R.; Charles, E.; Di Mauro, M.; Magill, J.; Perkins, J. S.; Fermi-LAT Collaboration	a:1:{i:0;s:54:"https://ui.adsabs.harvard.edu/#abs/2017ICRC...35..824W";}	https://ui.adsabs.harvard.edu/#abs/2017ICRC...35..824W
1812.007	Zingales, Tiziano; Waldmann, Ingo P.	a:1:{i:0;s:54:"https://ui.adsabs.harvard.edu/#abs/2018AJ....156..268Z";}	
1901.009	Teague, Richard; Foreman-Mackey, Daniel	a:1:{i:0;s:54:"https://ui.adsabs.harvard.edu/#abs/2018RNAAS...2c.173T";}	http://adsabs.harvard.edu/abs/2018RNAAS...2c.173T
1812.011	Yuan, Sihan; Eisenstein, Daniel J.; Garrison, Lehman H.	a:1:{i:0;s:54:"https://ui.adsabs.harvard.edu/#abs/2018MNRAS.478.2019Y";}	https://ui.adsabs.harvard.edu/#abs/2018MNRAS.478.2019Y
1812.012	Baluev, Roman V.; Mikryukov, Denis V.	a:1:{i:0;s:54:"https://ui.adsabs.harvard.edu/#abs/2018arXiv181106373B";}	
1812.013	Lightkurve Collaboration; Cardoso, José Vinícius de Miranda; Hedges, Christina; Gully-Santiago, Michael; Saunders, Nicholas; Cody, Ann Marie; Barclay, Thomas; Hall, Oliver; Sagear, Sheila; Turtelboom, Emma; Zhang, Johnny; Tzanidakis, Andy; Mighell, Ken; Coughlin, Jeff; Bell, Keaton; Berta-Thompson, Zach; Williams, Peter; Dotson, Jessie; Barentsen, Geert		Please see citation information here: http://docs.lightkurve.org/citing.html
1812.014	Grimm, Simon L.; Stadel, Joachim G.	a:1:{i:0;s:54:"https://ui.adsabs.harvard.edu/#abs/2014ApJ...796...23G";}	https://ui.adsabs.harvard.edu/#abs/2014ApJ...796...23G
1812.015	Griffiths, Alex	a:1:{i:0;s:49:"http://adsabs.harvard.edu/abs/2018ApJ...869...68G";}	http://adsabs.harvard.edu/abs/2018ApJ...869...68G
1812.016	Espinoza, Néstor; Kossakowski, Diana; Brahm, Rafael	a:1:{i:0;s:49:"http://adsabs.harvard.edu/abs/2018arXiv181208549E";}	http://adsabs.harvard.edu/abs/2018arXiv181208549E
1812.017	Pitkin, Matthew	a:1:{i:0;s:49:"http://adsabs.harvard.edu/abs/2018JOSS....3..538P";}	Please see citation information here: https://github.com/mattpitkin/psrqpy#copyright-and-referencing-for-the-catalogue
1812.018	Wette, Karl; Prix, Reinhard; Keitel, David; Pitkin, Matthew; Dreissigacker, Christoph; Whelan, John T.; Leaci, Paola	a:1:{i:0;s:49:"http://adsabs.harvard.edu/abs/2018JOSS....3..707W";}	http://adsabs.harvard.edu/abs/2018JOSS....3..707W
